id,date,likes,comments,reposts,views
3930,2022-04-16 18:02:00,927,0,13,11900
3904,2022-04-16 12:02:01,341,38,9,8684
3901,2022-04-15 15:02:01,1089,0,25,13024
3895,2022-04-14 18:02:02,1102,1,27,12407
3889,2022-04-14 09:02:00,883,0,20,10963
3881,2022-04-13 15:02:00,775,3,19,9418
3874,2022-04-12 18:02:01,581,1,5,6930
3865,2022-04-11 12:02:01,1785,9,60,25236
3853,2022-04-10 00:02:00,456,3,18,7151
3845,2022-04-09 09:02:01,787,4,17,11021
3835,2022-04-08 15:02:00,1179,2,39,15766
3832,2022-04-07 21:02:00,602,2,10,8065
3818,2022-04-06 06:02:00,981,3,28,12920
3813,2022-04-05 18:02:01,795,0,14,9855
3808,2022-04-04 15:02:00,381,1,8,4653
3800,2022-04-03 03:02:00,980,1,22,13911
3794,2022-04-02 12:02:01,1073,3,33,13629
3783,2022-04-01 09:02:00,780,1,29,10919
3782,2022-03-31 21:02:00,740,1,19,7522
3762,2022-03-30 18:02:01,815,2,18,11169
3751,2022-03-29 12:02:01,864,2,19,10932
3747,2022-03-28 09:02:00,762,2,17,11294
3732,2022-03-27 18:02:00,1338,6,30,18063
3716,2022-03-26 03:02:00,947,1,20,12249
3713,2022-03-25 12:02:00,846,3,29,11154
3691,2022-03-24 15:02:00,739,0,11,9881
3682,2022-03-23 18:02:01,1615,11,68,20390
3670,2022-03-22 09:02:00,1188,15,37,17108
3669,2022-03-21 12:02:00,1011,1,21,12735
3656,2022-03-20 12:02:00,1673,12,252,62216
3652,2022-03-19 18:02:00,1080,1,26,13690
3643,2022-03-18 18:02:00,668,1,13,9424
3637,2022-03-17 15:02:00,862,2,22,11993
3631,2022-03-16 12:02:00,771,2,13,10913
3621,2022-03-15 09:02:00,940,4,20,11774
3611,2022-03-14 18:02:00,827,2,29,11087
3603,2022-03-13 12:02:00,811,1,28,9602
3592,2022-03-12 09:02:00,901,3,25,11625
3588,2022-03-11 15:02:00,744,3,26,9722
3579,2022-03-10 18:02:00,831,4,22,9534
3574,2022-03-09 12:02:00,553,4,14,6333
3570,2022-03-08 09:02:00,542,3,8,5937
3561,2022-03-07 15:02:00,639,0,16,6571
3549,2022-03-05 18:02:00,696,3,26,6871
3540,2022-03-04 12:02:01,499,3,6,5587
3535,2022-03-03 06:02:00,1626,4,63,26269
3529,2022-03-02 21:02:00,591,7,20,6363
3521,2022-03-01 15:02:00,495,7,14,5675
3514,2022-02-28 09:02:00,1187,6,33,18725
3507,2022-02-27 00:02:00,1841,4,70,28314
3492,2022-02-26 12:02:00,704,12,12,10409
3489,2022-02-25 18:02:01,928,2,24,11858
3484,2022-02-24 09:02:00,778,3,6,10475
3478,2022-02-23 03:02:00,987,3,27,12659
3469,2022-02-22 12:02:01,831,4,15,11970
3462,2022-02-21 18:02:02,1173,3,46,13926
3453,2022-02-20 12:02:01,758,3,14,10107
3448,2022-02-19 15:02:01,1082,3,32,14183
3443,2022-02-18 18:02:01,1389,3,36,17448
3440,2022-02-17 21:02:00,930,1,17,11643
3434,2022-02-16 12:02:00,757,1,11,11260
3432,2022-02-15 15:02:00,899,2,21,13281
3426,2022-02-14 09:02:00,617,3,15,8981
3421,2022-02-13 12:02:00,1153,4,31,14021
3417,2022-02-12 18:02:02,873,4,18,11081
3410,2022-02-11 12:02:02,876,1,26,11200
3406,2022-02-10 09:02:00,547,0,11,7843
3405,2022-02-09 15:02:00,836,0,19,10436
3398,2022-02-08 21:02:00,692,2,20,9488
3394,2022-02-07 18:02:02,823,2,21,11231
3390,2022-02-06 12:02:00,855,0,21,11331
3382,2022-02-04 18:02:01,701,0,20,10375
3336,2022-02-03 21:02:00,635,46,16,15438
3335,2022-02-02 09:02:00,930,0,18,12801
3332,2022-02-01 12:02:01,1355,0,52,20421
3326,2022-01-31 15:02:00,578,3,14,7891
3323,2022-01-30 18:02:01,1175,2,39,16347
3318,2022-01-29 18:02:00,848,4,20,10281
3317,2022-01-28 15:02:00,600,0,10,8977
3310,2022-01-27 12:02:01,1044,4,31,14685
3304,2022-01-24 09:02:00,822,0,18,10987
3301,2022-01-22 12:02:00,736,2,28,10804
3299,2022-01-21 09:02:00,693,1,17,11345
3298,2022-01-20 18:02:00,729,0,19,10585
3296,2022-01-19 15:02:00,526,0,9,8670
3290,2022-01-17 21:02:00,931,1,29,12109
3283,2022-01-16 12:02:00,520,2,13,10497
3276,2022-01-15 09:02:00,1461,4,38,18938
3274,2022-01-13 18:02:00,773,0,22,11166
3271,2022-01-12 09:02:00,574,1,10,9110
3263,2022-01-07 15:02:01,552,0,12,7192
3261,2022-01-06 12:02:00,714,0,15,9670
3255,2022-01-04 03:02:00,619,2,17,8591
3253,2022-01-01 09:02:00,564,0,15,7975
3247,2021-12-31 21:02:00,64,5,1,4903
3242,2021-12-31 12:02:02,520,3,8,6892
3238,2021-12-30 18:02:02,707,1,19,8446
3235,2021-12-29 12:02:01,545,1,13,6854
3232,2021-12-28 21:02:00,621,1,5,8586
3228,2021-12-27 15:02:00,467,0,9,6363
3226,2021-12-26 09:02:00,705,1,10,9210
3195,2021-12-24 18:02:00,1060,1,26,13809
3188,2021-12-23 12:02:01,749,0,17,8747
3183,2021-12-22 21:02:00,881,4,37,10348
3181,2021-12-21 09:02:00,738,0,18,8593
3179,2021-12-20 15:02:00,759,0,23,8456
3177,2021-12-19 09:02:00,568,0,18,6773
3176,2021-12-18 15:02:00,582,0,8,6373
3173,2021-12-17 12:02:01,768,2,31,10416
3169,2021-12-16 06:02:00,686,0,16,8553
3161,2021-12-15 15:02:01,747,3,20,7795
3158,2021-12-14 18:02:02,478,3,12,5784
3153,2021-12-13 09:02:00,460,0,10,5640
3150,2021-12-12 12:02:02,800,0,21,9509
3148,2021-12-11 21:02:00,528,0,14,6647
3146,2021-12-10 12:02:00,728,0,13,7457
3144,2021-12-09 15:02:00,425,0,12,5295
3137,2021-12-07 18:02:00,314,2,18,5164
3130,2021-12-06 09:02:01,712,2,23,7871
3128,2021-12-05 12:02:00,486,0,15,5514
3127,2021-12-04 15:02:00,668,2,28,7145
3124,2021-12-03 09:02:00,509,0,20,5496
3118,2021-12-02 09:02:00,530,0,18,6303
3112,2021-12-01 12:02:00,650,5,25,6829
3111,2021-11-30 15:02:00,438,0,5,5148
3110,2021-11-29 09:02:00,561,0,15,5783
3105,2021-11-28 12:02:00,676,0,20,6708
3102,2021-11-27 21:02:00,555,3,16,6243
3099,2021-11-26 09:02:00,345,1,6,4573
3098,2021-11-25 12:02:00,575,0,19,7154
3097,2021-11-24 15:02:00,504,1,12,5473
3091,2021-11-23 06:02:00,683,1,17,8489
3080,2021-11-21 21:02:00,642,1,16,7845
3078,2021-11-20 21:02:00,618,0,15,6912
3077,2021-11-19 18:02:00,515,0,12,5697
3074,2021-11-18 12:02:01,573,1,15,7376
3073,2021-11-17 15:02:01,576,0,12,6448
3070,2021-11-16 09:02:00,571,1,11,6238
3069,2021-11-15 18:02:01,692,0,31,7474
3066,2021-11-14 12:02:00,470,0,8,4922
3062,2021-11-13 12:02:00,734,2,23,8911
3057,2021-11-12 09:02:00,462,2,12,5497
3055,2021-11-11 15:02:00,376,0,16,4788
3053,2021-11-10 18:02:00,357,0,5,4244
3052,2021-11-09 09:02:00,401,1,11,5675
3051,2021-11-08 12:02:00,442,0,12,4296
3049,2021-11-07 15:02:00,542,0,19,6235
3040,2021-11-06 21:02:00,696,3,20,6986
3038,2021-11-05 09:02:00,558,0,20,7218
3031,2021-11-04 18:02:00,396,8,13,5163
3026,2021-11-03 15:02:00,502,1,13,6537
3025,2021-11-02 12:02:00,426,0,10,5993
3024,2021-11-01 09:02:00,486,1,14,7653
3019,2021-10-28 15:02:00,315,1,7,4914
3018,2021-10-27 12:02:01,450,0,10,5189
3013,2021-10-24 18:02:00,362,0,12,3550
3011,2021-10-23 12:02:00,412,1,17,4415
3010,2021-10-22 18:02:01,334,0,13,3720
3001,2021-10-20 12:02:01,425,1,10,4446
2999,2021-10-19 18:02:00,363,0,20,4646
2997,2021-10-18 09:02:00,350,0,6,4277
2996,2021-10-17 12:02:00,407,0,10,4830
2994,2021-10-16 15:02:00,524,1,17,5753
2992,2021-10-15 18:02:01,384,0,4,4089
2986,2021-10-14 12:02:01,286,2,8,4324
2983,2021-10-13 12:02:02,427,1,13,5006
2982,2021-10-12 15:02:00,499,0,17,5539
2980,2021-10-11 18:02:01,401,0,13,4232
2973,2021-10-10 12:02:00,458,1,19,6212
2972,2021-10-09 09:02:00,430,0,12,5091
2970,2021-10-08 15:02:00,337,0,8,4281
2967,2021-10-07 09:02:00,397,3,11,5158
2965,2021-10-06 12:02:00,290,0,5,3839
2954,2021-10-05 06:02:00,488,2,9,5580
2953,2021-10-04 15:02:00,432,0,9,4553
2952,2021-10-03 18:02:00,323,1,9,3957
2948,2021-10-02 12:02:00,388,0,12,4153
2947,2021-10-01 21:02:00,296,0,6,3995
2943,2021-09-30 18:02:00,284,0,6,3603
2942,2021-09-29 15:02:00,427,3,11,5379
2938,2021-09-28 12:02:01,337,3,10,4723
2937,2021-09-27 09:02:00,433,0,16,5227
2926,2021-09-26 15:02:00,290,2,10,3908
2925,2021-09-25 21:02:00,536,0,12,5380
2924,2021-09-24 12:02:00,370,0,10,4662
2922,2021-09-23 12:02:00,374,1,3,4625
2921,2021-09-22 18:02:00,312,0,8,4299
2920,2021-09-21 15:02:00,397,0,7,4952
2917,2021-09-20 09:02:00,538,0,25,5626
2909,2021-09-19 18:02:00,459,0,10,5156
2907,2021-09-18 12:02:00,313,1,7,4026
2906,2021-09-17 09:02:00,537,0,22,6236
2905,2021-09-16 15:02:00,450,0,7,4945
2904,2021-09-15 12:02:00,395,0,8,4454
2903,2021-09-14 09:02:00,447,0,11,5330
2902,2021-09-13 15:02:00,364,0,11,4301
2894,2021-09-12 12:02:00,423,0,13,4797
2892,2021-09-11 09:02:00,406,0,13,5137
2889,2021-09-10 18:02:00,413,0,7,4175
2886,2021-09-09 12:02:00,392,0,15,4670
2880,2021-09-08 15:02:00,355,0,6,4679
2877,2021-09-07 09:02:01,517,1,22,5779
2873,2021-09-05 06:02:00,496,0,12,6325
2872,2021-09-04 12:02:00,373,0,11,7291
2865,2021-09-03 03:02:00,463,0,9,5783
2851,2021-09-02 09:02:00,526,0,15,6871
2836,2021-09-02 00:02:00,121,32,0,3388
2835,2021-09-01 15:02:00,340,0,6,4187
2833,2021-08-31 21:02:00,301,0,4,3810
2829,2021-08-30 15:02:00,451,0,9,4869
2825,2021-08-29 12:02:00,337,0,8,4312
2823,2021-08-28 12:02:00,426,0,17,5085
2822,2021-08-27 21:02:00,370,0,13,3995
2820,2021-08-26 15:02:00,313,0,5,3652
2815,2021-08-25 09:02:00,363,0,7,4180
2814,2021-08-24 18:02:00,310,0,7,3308
2813,2021-08-23 12:02:01,316,0,6,3477
2811,2021-08-22 15:02:00,346,0,8,3559
2802,2021-08-21 21:02:00,301,0,10,3869
2801,2021-08-20 12:02:02,382,1,21,5277
2798,2021-08-19 09:02:00,259,0,4,3116
2796,2021-08-18 06:02:00,457,2,17,5331
2795,2021-08-17 18:02:00,389,0,10,4224
2790,2021-08-16 12:02:00,362,0,14,4275
2784,2021-08-15 21:02:00,377,2,9,4456
2781,2021-08-14 12:02:01,303,0,8,3869
2776,2021-08-13 09:02:00,313,1,5,4125
2774,2021-08-12 03:02:00,401,0,11,4701
2771,2021-08-11 15:02:00,564,2,27,6045
2767,2021-08-10 09:02:00,317,1,3,3774
2757,2021-08-09 12:02:00,323,1,3,3818
2755,2021-08-08 15:02:00,412,1,8,5067
2752,2021-08-07 21:02:00,347,0,9,4089
2751,2021-08-06 18:02:01,345,2,12,4274
2748,2021-08-05 06:02:00,349,0,17,4267
2746,2021-08-04 18:02:00,338,0,9,3783
2741,2021-08-03 09:02:01,264,0,6,3571
2734,2021-08-02 12:02:02,290,0,13,3706
2731,2021-08-01 15:02:00,323,0,4,3842
2729,2021-07-31 12:02:00,310,2,5,3821
2726,2021-07-30 03:02:00,428,0,14,4738
2724,2021-07-29 09:02:01,374,1,12,4062
2718,2021-07-28 12:02:00,227,0,9,3250
2715,2021-07-27 09:02:00,237,0,0,3511
2714,2021-07-26 18:02:00,306,0,10,3600
2712,2021-07-25 15:02:00,393,1,19,5207
2705,2021-07-24 12:02:00,275,0,6,3390
2702,2021-07-23 12:02:00,295,2,8,3689
2700,2021-07-22 15:02:01,195,1,6,3007
2694,2021-07-21 18:02:00,254,0,21,3455
2692,2021-07-20 12:02:00,257,0,7,3201
2689,2021-07-19 09:02:02,355,0,9,4279
2677,2021-07-18 18:02:00,321,0,12,4044
2676,2021-07-17 09:02:00,299,0,8,3896
2675,2021-07-16 12:02:01,205,0,14,3369
2672,2021-07-15 15:02:02,306,1,10,4321
2669,2021-07-14 18:02:03,363,1,4,4191
2660,2021-07-13 00:02:00,316,2,22,5141
2654,2021-07-11 18:02:01,307,0,6,4143
2651,2021-07-10 12:02:00,247,0,5,3463
2649,2021-07-09 21:02:00,334,1,11,4260
2646,2021-07-08 15:02:00,224,0,5,3226
2644,2021-07-07 12:02:00,253,0,8,2943
2642,2021-07-06 18:02:00,256,1,16,4312
2639,2021-07-05 09:02:01,198,1,8,2536
2637,2021-07-04 15:02:01,214,0,12,2572
2625,2021-07-03 06:02:00,173,0,4,2312
2624,2021-07-02 18:02:02,202,0,5,2276
2611,2021-07-01 12:02:00,398,9,32,5261
2610,2021-06-30 18:02:01,219,0,3,2377
2606,2021-06-29 09:02:02,208,0,5,2509
2604,2021-06-28 12:02:02,218,0,6,2625
2600,2021-06-27 18:02:01,209,0,3,2343
2597,2021-06-26 12:02:00,207,1,2,2259
2596,2021-06-25 15:02:01,207,1,2,2226
2594,2021-06-24 09:02:02,294,1,11,3036
2592,2021-06-23 09:02:01,194,1,8,2408
2589,2021-06-22 12:02:00,238,2,4,2672
2588,2021-06-21 21:02:03,341,0,16,3424
2579,2021-06-20 18:02:02,239,0,3,2840
2578,2021-06-19 21:02:00,243,0,8,2811
2576,2021-06-18 09:02:01,251,0,9,3823
2574,2021-06-17 06:02:00,219,0,0,2914
2573,2021-06-16 12:02:00,245,0,9,3068
2567,2021-06-15 18:02:00,236,6,1,3030
2555,2021-06-14 15:02:00,175,2,1,2747
2541,2021-06-13 09:02:00,225,4,3,3413
2540,2021-06-12 21:02:00,266,2,10,3330
2539,2021-06-11 12:02:01,162,0,4,2370
2538,2021-06-10 06:02:00,188,0,2,2630
2537,2021-06-09 18:02:00,196,0,6,2529
2536,2021-06-08 09:02:01,216,0,5,2852
2535,2021-06-07 15:02:00,158,1,4,2431
2533,2021-06-06 21:02:00,162,1,4,2634
2517,2021-06-05 18:02:01,237,7,3,3429
2514,2021-06-04 12:02:00,201,2,7,2580
2512,2021-06-03 15:02:03,163,1,5,2321
2505,2021-06-02 09:02:00,167,2,1,2693
2503,2021-06-01 12:02:00,243,3,2,2840
2497,2021-05-31 18:02:00,209,3,9,2484
2487,2021-05-30 06:02:00,267,2,14,3636
2486,2021-05-29 09:02:01,163,0,1,2112
2485,2021-05-28 12:02:00,155,0,2,1955
2484,2021-05-27 15:02:00,148,0,5,1999
2483,2021-05-26 09:02:00,174,0,6,2088
2478,2021-05-25 21:02:00,199,0,9,2181
2476,2021-05-24 12:02:00,177,1,5,1982
2466,2021-05-23 03:02:00,185,0,4,2028
2464,2021-05-22 12:02:00,163,0,8,1989
2461,2021-05-21 21:02:01,187,3,4,2237
2459,2021-05-20 18:02:00,212,3,7,2162
2455,2021-05-19 15:02:01,211,4,5,2330
2454,2021-05-18 09:02:01,203,0,3,2240
2447,2021-05-17 12:02:00,211,0,3,2352
2438,2021-05-16 18:02:00,223,0,9,2510
2436,2021-05-15 15:02:00,200,1,5,2541
2434,2021-05-14 09:02:02,363,0,31,5669
2432,2021-05-13 12:02:00,236,0,9,2973
2429,2021-05-12 21:02:00,176,1,2,2384
2423,2021-05-10 18:02:00,153,0,3,2111
2420,2021-05-09 06:02:00,149,1,2,2019
2417,2021-05-08 12:02:48,151,0,4,2097
2416,2021-05-07 12:02:01,155,0,2,1903
2414,2021-05-06 09:02:00,158,0,1,1949
2412,2021-05-05 15:02:00,187,2,7,2219
2411,2021-05-04 21:02:01,137,1,4,1756
2405,2021-05-02 18:02:00,155,0,2,1983
2402,2021-05-01 15:02:02,159,0,5,1902
2397,2021-04-30 12:02:02,199,2,9,2244
2396,2021-04-29 18:02:00,141,0,2,1770
2394,2021-04-28 09:02:02,125,3,5,1899
2393,2021-04-27 12:02:02,169,0,4,1958
2388,2021-04-26 21:02:01,212,0,4,2043
2387,2021-04-25 18:02:01,276,0,11,2852
2385,2021-04-24 12:02:01,208,0,4,2627
2377,2021-04-23 15:02:00,222,5,8,2737
2376,2021-04-22 09:02:00,175,0,2,2461
2371,2021-04-21 12:02:01,155,0,3,2239
2370,2021-04-20 21:02:00,238,0,10,2901
2368,2021-04-19 09:02:00,208,0,4,2535
2367,2021-04-18 18:02:01,205,0,5,2540
2365,2021-04-17 12:02:00,227,0,4,2660
2363,2021-04-16 21:02:00,170,1,2,2243
2360,2021-04-15 06:02:00,209,0,2,3212
2358,2021-04-14 09:02:00,242,0,3,2743
2356,2021-04-13 15:02:00,211,0,0,2482
2352,2021-04-12 12:02:00,165,3,4,2199
2341,2021-04-11 12:02:01,220,0,3,2524
2338,2021-04-09 09:02:01,241,0,9,3333
2337,2021-04-08 18:02:00,206,0,3,2394
2336,2021-04-07 12:02:00,201,0,6,2950
2332,2021-04-07 00:23:55,47,2,4,2017
2330,2021-04-06 15:02:00,148,0,2,1921
2328,2021-04-05 09:02:01,234,0,7,2763
2327,2021-04-04 12:02:00,277,0,11,3070
2326,2021-04-03 18:02:01,202,0,8,2333
2325,2021-04-02 09:02:01,213,0,2,2753
2323,2021-04-01 12:02:01,199,1,2,2632
2314,2021-03-31 21:02:01,164,0,4,2311
2311,2021-03-30 15:02:00,142,0,3,2084
2309,2021-03-29 12:02:01,209,0,5,2553
2307,2021-03-28 18:02:01,153,0,2,2198
2306,2021-03-27 09:02:02,258,0,6,3203
2305,2021-03-26 12:02:00,133,0,2,1870
2304,2021-03-25 06:02:00,154,0,6,5785
2295,2021-03-23 18:02:00,178,0,2,2058
2290,2021-03-22 12:02:01,194,3,4,2551
2288,2021-03-21 15:02:01,210,0,6,2908
2285,2021-03-20 06:02:00,182,1,1,2189
2284,2021-03-19 09:02:01,179,0,2,2211
2283,2021-03-18 12:02:01,184,0,4,2225
2281,2021-03-17 18:02:01,227,0,5,2575
2280,2021-03-16 18:02:00,188,0,2,2462
2279,2021-03-15 12:02:00,171,0,4,2285
2277,2021-03-14 15:02:01,174,1,3,2502
2249,2021-03-12 12:02:01,150,0,2,2005
2243,2021-03-11 18:02:01,157,19,3,1993
2235,2021-03-10 15:02:02,188,3,3,2063
2230,2021-03-09 12:02:01,206,0,13,2765
2228,2021-03-08 12:02:02,213,3,5,2570
2224,2021-03-06 18:02:03,168,0,2,2126
2221,2021-03-05 12:02:00,197,0,6,2716
2218,2021-03-04 15:02:00,179,2,4,2534
2214,2021-03-03 18:02:00,185,0,3,2189
2213,2021-03-02 12:02:01,156,0,1,2199
2209,2021-03-01 18:02:02,160,0,1,2144
2206,2021-02-28 09:02:02,193,1,2,2895
2204,2021-02-27 12:02:01,135,0,0,2266
2203,2021-02-26 18:02:03,143,0,0,2303
2202,2021-02-25 09:02:02,156,0,4,2404
2197,2021-02-24 12:02:01,140,1,1,2216
2193,2021-02-23 09:02:00,205,1,3,2875
2190,2021-02-22 21:02:01,207,5,7,3383
2184,2021-02-21 15:02:01,192,1,4,2937
2179,2021-02-20 09:02:01,202,3,19,2944
2177,2021-02-18 09:02:02,128,0,0,2106
2175,2021-02-17 09:02:00,183,0,3,2732
2171,2021-02-16 12:02:01,140,0,1,1982
2169,2021-02-15 12:02:01,135,1,3,2430
2167,2021-02-14 18:02:02,161,0,3,2694
2164,2021-02-13 09:02:01,137,0,4,2490
2162,2021-02-12 12:02:01,151,1,5,2679
2160,2021-02-11 09:02:01,208,1,5,3077
2157,2021-02-10 18:02:03,140,0,0,2231
2154,2021-02-09 09:02:04,154,1,2,2217
2149,2021-02-08 12:02:01,163,1,1,2546
2147,2021-02-06 09:02:03,160,0,0,2250
2146,2021-02-05 21:02:00,209,0,7,3121
2145,2021-02-04 15:02:00,160,0,3,2816
2144,2021-02-03 12:02:01,150,0,2,2226
2139,2021-02-02 06:02:00,115,0,1,2214
2138,2021-02-01 18:02:01,136,0,1,2329
2132,2021-01-31 09:02:01,113,0,1,2104
2131,2021-01-30 09:02:02,134,0,0,2078
2128,2021-01-28 00:02:00,169,0,2,3029
2127,2021-01-27 12:02:00,132,0,3,2504
2126,2021-01-26 21:02:00,122,0,3,1966
2124,2021-01-26 09:02:00,127,0,4,2095
2123,2021-01-25 18:02:01,112,0,1,1789
2119,2021-01-25 06:02:00,135,0,2,2068
2112,2021-01-24 18:02:01,137,0,2,1894
2108,2021-01-23 09:02:01,124,1,1,2005
2105,2021-01-22 09:02:00,138,0,1,2250
2104,2021-01-21 21:02:01,151,0,1,2206
2097,2021-01-20 15:02:00,232,2,8,3303
2096,2021-01-20 06:02:00,139,0,1,1997
2095,2021-01-19 21:02:00,184,0,4,2374
2094,2021-01-19 12:02:00,156,0,1,2057
2093,2021-01-18 18:02:00,159,0,4,2018
2091,2021-01-18 09:02:00,165,1,2,2301
2090,2021-01-17 21:02:00,130,0,4,1812
2081,2021-01-16 09:02:00,122,0,2,1955
2077,2021-01-15 12:02:00,116,4,2,1867
2074,2021-01-14 18:02:01,145,0,3,2101
2067,2021-01-13 18:02:00,154,0,1,2449
2062,2021-01-12 18:02:00,168,3,2,2737
2060,2021-01-11 12:02:01,142,0,7,2812
2059,2021-01-10 21:02:00,131,0,2,2101
2056,2021-01-09 12:02:00,125,2,0,2306
2055,2021-01-08 15:02:00,121,0,2,2107
2050,2021-01-07 09:02:00,106,0,4,2078
2048,2021-01-06 18:02:00,133,1,1,2303
2043,2021-01-05 18:02:00,153,0,1,2430
2041,2021-01-04 12:02:00,124,0,2,2180
2040,2021-01-03 12:02:00,110,0,0,2050
2039,2021-01-02 12:02:00,120,0,0,2085
2036,2021-01-01 06:02:00,141,1,1,2508
2035,2020-12-31 09:02:00,131,0,0,2141
2020,2020-12-30 18:02:00,91,11,2,2197
2018,2020-12-29 12:02:00,117,0,4,2000
2016,2020-12-28 09:02:00,156,0,2,2908
2015,2020-12-27 21:02:00,179,0,7,2962
2012,2020-12-26 18:02:00,92,0,1,1700
2010,2020-12-25 12:02:00,150,0,4,2221
2004,2020-12-24 06:02:00,127,0,3,2038
2002,2020-12-23 18:02:00,140,0,4,1930
1999,2020-12-22 12:02:00,201,0,3,2715
1995,2020-12-21 09:02:00,125,0,1,1912
1993,2020-12-20 21:02:00,133,2,1,2231
1986,2020-12-19 09:02:00,140,2,0,2348
1985,2020-12-18 09:02:01,158,0,1,2232
1984,2020-12-17 15:02:00,162,0,3,2434
1982,2020-12-16 12:02:00,174,0,1,2355
1980,2020-12-15 21:02:01,134,1,1,2413
1956,2020-12-14 18:02:00,173,0,1,2361
1948,2020-12-13 12:02:00,283,6,6,3845
1943,2020-12-12 09:02:00,154,0,0,2315
1932,2020-12-11 18:02:01,311,9,7,4622
1914,2020-12-11 06:02:00,133,0,1,2057
1895,2020-12-10 21:02:01,134,27,1,2464
1894,2020-12-10 09:02:00,146,0,0,2195
1888,2020-12-09 18:02:01,249,3,0,5069
1884,2020-12-09 09:02:00,134,0,1,2036
1881,2020-12-08 18:02:01,116,0,0,1707
1878,2020-12-08 06:02:00,152,0,1,2250
1877,2020-12-07 18:02:01,195,4,6,3068
1874,2020-12-07 09:02:00,121,2,0,1965
1866,2020-12-06 09:02:00,150,0,0,2340
1850,2020-12-05 12:02:00,151,1,0,2439
1848,2020-12-04 06:02:00,199,0,1,2953
1845,2020-12-03 12:02:00,431,2,11,12147
1843,2020-12-02 09:02:01,137,0,0,2264
1842,2020-12-01 12:02:00,165,0,3,2779
1841,2020-11-30 18:02:00,102,0,0,1586
1840,2020-11-30 12:02:00,89,0,0,1455
1839,2020-11-30 06:02:00,103,0,0,1951
1827,2020-11-29 12:02:01,78,0,1,1525
1820,2020-11-25 12:02:03,92,0,0,1661
1817,2020-11-24 12:02:01,104,0,0,1781
1812,2020-11-20 12:02:01,167,1,1,3024
1810,2020-11-18 09:02:01,134,0,3,2184
1805,2020-10-01 12:02:00,204,3,12,5720
1800,2020-06-01 12:02:00,156,3,2,3968
1792,2019-12-15 12:02:01,272,3,7,6968
1785,2019-11-12 18:02:02,173,0,0,5926
1782,2019-11-11 12:02:03,157,0,0,5130
1780,2019-11-07 21:02:01,151,0,0,4377
1778,2019-11-06 12:02:01,207,0,1,5176
1775,2019-11-02 09:02:02,184,0,1,3761
1773,2019-10-30 15:02:00,151,0,1,3429
1772,2019-10-29 21:02:02,131,0,0,2841
1765,2019-10-25 15:02:01,144,0,1,2797
1763,2019-10-23 15:02:01,134,0,2,2698
1761,2019-10-22 21:02:01,125,0,1,2438
1756,2019-10-18 18:02:03,114,0,0,2376
1754,2019-10-17 09:02:01,145,0,1,2420
1752,2019-10-15 21:02:00,117,0,0,2113
1743,2019-10-14 15:02:02,116,0,0,2047
1741,2019-10-10 12:02:01,126,0,2,2097
1738,2019-10-07 09:02:01,130,1,1,2209
1734,2019-10-02 15:02:03,113,0,0,2059
1732,2019-10-01 12:02:04,125,0,2,2037
1730,2019-09-30 15:02:01,144,0,1,2765
1729,2019-09-29 21:02:01,121,0,1,1901
1724,2019-09-27 21:02:02,141,0,0,1925
1721,2019-09-26 15:02:03,110,1,1,1896
1715,2019-09-25 18:02:01,101,0,0,1774
1712,2019-09-25 15:02:02,119,1,2,1644
1710,2019-09-24 21:02:02,108,0,0,1571
1707,2019-09-24 15:02:02,106,0,1,1466
1698,2019-09-23 15:02:03,92,0,0,1372
1695,2019-09-23 09:02:00,89,1,0,1357
1693,2019-09-22 15:02:01,93,0,0,1293
1691,2019-09-21 15:02:01,92,0,1,1466
1689,2019-09-20 21:02:03,78,0,0,1221
1686,2019-09-19 15:02:17,115,0,0,1373
1685,2019-09-18 18:02:01,83,0,1,1201
1683,2019-09-17 15:02:00,87,0,0,1227
1681,2019-09-16 09:02:01,84,0,1,1206
1679,2019-09-15 00:02:03,88,0,1,1322
1676,2019-09-13 12:02:01,83,0,0,1234
1674,2019-09-12 09:02:01,109,0,0,1291
1672,2019-09-10 18:02:02,94,0,0,1187
1669,2019-09-09 21:02:01,77,0,0,1145
1668,2019-09-09 15:02:01,104,0,0,1198
1665,2019-09-08 18:02:02,92,0,0,1145
1662,2019-09-07 15:02:01,98,0,1,1148
1659,2019-09-06 21:02:01,97,0,0,1162
1658,2019-09-06 15:02:01,69,0,0,1041
1654,2019-09-04 15:02:02,102,0,1,1324
1652,2019-09-03 15:02:03,85,0,0,1099
1650,2019-09-02 21:02:00,81,0,0,1073
1649,2019-09-02 15:02:01,70,0,0,1027
1648,2019-09-02 09:02:02,91,0,0,1069
1643,2019-09-01 21:02:01,75,0,2,974
1642,2019-09-01 15:02:02,107,0,0,1151
1623,2019-08-31 18:02:00,75,18,1,1200
1622,2019-08-31 15:02:01,88,0,0,1051
1617,2019-08-30 21:02:02,79,0,0,971
1615,2019-08-30 15:02:00,86,0,0,966
1613,2019-08-30 03:02:00,86,0,0,1018
1609,2019-08-29 21:02:00,66,1,0,884
1607,2019-08-29 15:02:02,70,0,0,866
1606,2019-08-29 09:02:01,73,0,0,878
1603,2019-08-28 21:02:01,63,0,0,844
1602,2019-08-28 15:02:00,69,0,0,847
1601,2019-08-28 09:02:01,59,0,0,828
1600,2019-08-28 03:02:00,69,0,1,822
